latitude,longtitude,depth,temperature,time
,,3.587,20.0,1712827340140
40.465109999999996,22.852306666666664,3.587,,1712827340140
,,3.587,20.0,1712827340161
,,3.587,20.0,1712827340245
,,3.587,20.0,1712827340346
,,3.587,20.0,1712827340394
,,3.587,20.0,1712827340437
,,3.587,20.0,1712827340501
,,3.587,20.0,1712827340571
,,3.587,20.0,1712827340639
,,3.587,20.0,1712827340704
,,3.587,20.0,1712827340810
,,3.587,20.0,1712827340978
,,3.587,20.0,1712827341070
40.46510833333333,22.85230166666667,3.587,,1712827341070
,,3.587,20.0,1712827341355
,,3.587,20.0,1712827341386
,,3.587,20.0,1712827341453
,,3.614,20.0,1712827341526
,,3.614,20.0,1712827341590
,,3.614,20.0,1712827341695
,,3.614,20.0,1712827341724
,,3.614,20.0,1712827341803
,,3.614,20.0,1712827341866
,,3.614,20.0,1712827341937
,,3.614,20.0,1712827342077
,,3.614,20.0,1712827342135
40.46510833333333,22.852296666666668,3.614,,1712827342135
,,3.614,20.0,1712827342217
,,3.614,20.0,1712827342308
,,3.614,20.0,1712827342338
,,3.614,20.0,1712827342406
,,3.614,20.0,1712827342542
,,3.614,20.0,1712827342621
,,3.614,20.0,1712827342686
,,3.614,20.0,1712827342756
,,3.642,20.0,1712827342813
,,3.642,20.0,1712827342882
,,3.642,20.0,1712827342949
,,3.642,20.0,1712827343018
,,3.642,20.0,1712827343153
40.46510833333333,22.852295000000005,3.642,,1712827343153
,,3.642,20.0,1712827343236
,,3.642,20.0,1712827343308
,,3.642,20.0,1712827343374
,,3.642,20.0,1712827343426
,,3.642,20.0,1712827343496
,,3.614,20.0,1712827343563
,,3.614,20.0,1712827343643
,,3.587,20.0,1712827343765
,,3.587,20.0,1712827343868
,,3.587,20.0,1712827343903
,,3.587,20.0,1712827344004
,,3.587,20.0,1712827344038
40.46510833333333,22.85229,3.587,,1712827344038
,,3.587,20.0,1712827344342
,,3.587,20.0,1712827344382
,,3.587,20.0,1712827344448
,,3.587,20.0,1712827344550
,,3.587,20.0,1712827344583
,,3.587,20.0,1712827344688
,,3.587,20.0,1712827344717
,,3.587,20.0,1712827344822
,,3.614,20.0,1712827344958
,,3.614,20.0,1712827344991
,,3.614,20.0,1712827345095
,,3.614,20.0,1712827345129
40.465106666666664,22.852285,3.614,,1712827345129
,,3.614,20.0,1712827345205
,,3.614,20.0,1712827345286
,,3.614,20.0,1712827345331
,,3.614,20.0,1712827345399
,,3.614,20.0,1712827345573
,,3.614,20.0,1712827345739
,,3.614,20.0,1712827345908
,,3.614,20.0,1712827345941
,,3.614,20.0,1712827346046
,,3.614,20.0,1712827346079
,,3.614,20.0,1712827346236
40.465106666666664,22.852281666666666,3.614,,1712827346236
,,3.614,20.0,1712827346310
,,3.642,20.0,1712827346350
,,3.642,20.0,1712827346563
,,3.642,20.0,1712827346700
,,3.642,20.0,1712827346702
,,3.642,20.0,1712827346804
,,3.642,20.0,1712827346825
,,3.642,20.0,1712827346898
,,3.642,20.0,1712827347008
,,3.642,20.0,1712827347029
,,3.642,20.0,1712827347102
,,3.642,20.0,1712827347169
40.465106666666664,22.852278333333334,3.642,,1712827347169
,,3.642,20.0,1712827347236
,,3.642,20.0,1712827347312
,,3.642,20.0,1712827347419
,,3.642,20.0,1712827347439
,,3.614,20.0,1712827347828
,,3.614,20.0,1712827347846
,,3.614,20.0,1712827347948
,,3.642,20.0,1712827347982
,,3.642,20.0,1712827348084
,,3.642,20.0,1712827348118
40.465106666666664,22.852275000000002,3.642,,1712827348118
,,3.614,20.0,1712827348204
,,3.614,20.0,1712827348254
,,3.614,20.0,1712827348337
,,3.614,20.0,1712827348442
,,3.642,20.0,1712827348547
,,3.642,20.0,1712827348751
,,3.642,20.0,1712827348756
,,3.642,20.0,1712827348798
,,3.642,20.0,1712827348901
,,3.642,20.0,1712827349016
,,3.642,20.0,1712827349096
,,3.642,20.0,1712827349139
40.46510833333333,22.852275000000002,3.642,,1712827349139
,,3.642,20.0,1712827349310
,,3.642,20.0,1712827349343
,,3.642,20.0,1712827349449
,,3.642,20.0,1712827349579
,,3.614,20.0,1712827349616
,,3.614,20.0,1712827349716
,,3.614,20.0,1712827349749
,,3.614,20.0,1712827349854
,,3.642,20.0,1712827349886
,,3.614,20.0,1712827349981
,,3.614,20.0,1712827350021
,,3.614,20.0,1712827350096
40.465106666666664,22.852278333333334,3.614,,1712827350096
,,3.614,20.0,1712827350156
,,3.614,20.0,1712827350224
,,3.614,20.0,1712827350363
,,3.614,20.0,1712827350499
,,3.614,20.0,1712827350596
,,3.614,20.0,1712827350635
,,3.614,20.0,1712827350769
,,3.614,20.0,1712827350907
,,3.614,20.0,1712827351071
,,3.614,20.0,1712827351111
40.46510833333333,22.852280000000004,3.614,,1712827351111
,,3.614,20.0,1712827351179
,,3.614,20.0,1712827351278
,,3.614,20.0,1712827351313
,,3.614,20.0,1712827351410
,,3.642,20.0,1712827351450
,,3.614,20.0,1712827351554
,,3.614,20.0,1712827351586
,,3.642,20.0,1712827351711
,,3.642,20.0,1712827351720
,,3.642,20.0,1712827351790
,,3.642,20.0,1712827351875
,,3.614,20.0,1712827351954
,,3.614,20.0,1712827352299
40.46510833333333,22.852280000000004,3.614,,1712827352299
,,3.614,20.0,1712827352576
,,3.614,20.0,1712827352605
,,3.614,20.0,1712827352706
,,3.614,20.0,1712827352743
,,3.614,20.0,1712827352811
,,3.614,20.0,1712827352881
,,3.614,20.0,1712827353050
,,3.614,20.0,1712827353083
,,3.614,20.0,1712827353185
40.465106666666664,22.852280000000004,3.614,,1712827353185
,,3.614,20.0,1712827353220
,,3.614,20.0,1712827353321
,,3.614,20.0,1712827353355
,,3.614,20.0,1712827353658
,,3.642,20.0,1712827353694
,,3.642,20.0,1712827353762
,,3.642,20.0,1712827353976
,,3.614,20.0,1712827354182
,,3.614,20.0,1712827354194
40.465106666666664,22.852280000000004,3.614,,1712827354194
,,3.642,20.0,1712827354329
,,3.642,20.0,1712827354373
,,3.642,20.0,1712827354454
,,3.614,20.0,1712827354585
,,3.614,20.0,1712827354593
,,3.587,20.0,1712827354759
,,3.587,20.0,1712827354809
,,3.587,20.0,1712827354848
,,3.587,20.0,1712827354945
,,3.587,20.0,1712827355091
,,3.587,20.0,1712827355121
40.465105,22.852278333333334,3.587,,1712827355121
,,3.587,20.0,1712827355192
,,3.642,20.0,1712827355401
,,3.642,20.0,1712827355463
,,3.642,20.0,1712827355608
,,3.642,20.0,1712827355684
,,3.642,20.0,1712827355766
,,3.642,20.0,1712827355802
,,3.642,20.0,1712827355889
,,3.642,20.0,1712827356166
40.465105,22.852278333333334,3.642,,1712827356166
,,3.642,20.0,1712827356303
,,3.669,20.0,1712827356347
,,3.669,20.0,1712827356416
,,3.669,20.0,1712827356551
,,3.642,20.0,1712827356630
,,3.642,20.0,1712827356696
,,3.642,20.0,1712827356754
,,3.642,20.0,1712827356940
,,3.642,20.0,1712827356957
,,3.642,20.0,1712827357045
,,3.614,20.0,1712827357093
40.46510333333333,22.852276666666665,3.614,,1712827357093
,,3.614,20.0,1712827357250
,,3.614,20.0,1712827357256
,,3.614,20.0,1712827357298
,,3.587,20.0,1712827357401
,,3.614,20.0,1712827357435
,,3.614,20.0,1712827357539
,,3.614,20.0,1712827357570
,,3.614,20.0,1712827357644
,,3.614,20.0,1712827357773
,,3.614,20.0,1712827357841
,,3.614,20.0,1712827357944
,,3.642,20.0,1712827357980
,,3.642,20.0,1712827358067
,,3.642,20.0,1712827358114
40.46510166666667,22.852276666666665,3.642,,1712827358114
,,3.642,20.0,1712827358216
,,3.642,20.0,1712827358250
,,3.642,20.0,1712827358351
,,3.642,20.0,1712827358387
,,3.642,20.0,1712827358480
,,3.642,20.0,1712827358551
,,3.642,20.0,1712827358592
,,3.642,20.0,1712827358662
,,3.642,20.0,1712827358726
,,3.669,20.0,1712827358826
,,3.696,20.0,1712827358999
,,3.724,20.0,1712827359092
,,3.724,20.0,1712827359135
40.46510166666667,22.852275000000002,3.724,,1712827359135
,,3.696,20.0,1712827359240
,,3.724,20.0,1712827359272
,,3.724,20.0,1712827359505
,,3.724,20.0,1712827359568
,,3.696,20.0,1712827359612
,,3.696,20.0,1712827359679
,,3.724,20.0,1712827359749
,,3.724,20.0,1712827359816
,,3.696,20.0,1712827359912
,,3.669,20.0,1712827359950
,,3.642,20.0,1712827360053
,,3.642,20.0,1712827360087
,,3.642,20.0,1712827360190
40.46509833333334,22.852276666666665,3.642,,1712827360190
,,3.642,20.0,1712827360320
,,3.587,20.0,1712827360357
,,3.587,20.0,1712827360462
,,3.587,20.0,1712827360494
,,3.587,20.0,1712827360629
,,3.587,20.0,1712827360698
,,3.559,20.0,1712827360766
,,3.587,20.0,1712827360865
,,3.614,20.0,1712827360900
,,3.614,20.0,1712827361005
,,3.614,20.0,1712827361037
,,3.614,20.0,1712827361137
40.46509666666667,22.852275000000002,3.614,,1712827361137
,,3.614,20.0,1712827361173
,,3.642,20.0,1712827361276
,,3.642,20.0,1712827361313
,,3.669,20.0,1712827361413
,,3.696,20.0,1712827361521
,,3.696,20.0,1712827361608
,,3.724,20.0,1712827361649
,,3.724,20.0,1712827361719
,,3.724,20.0,1712827361834
,,3.724,20.0,1712827361854
,,3.724,20.0,1712827361924
,,3.724,20.0,1712827361996
,,3.724,20.0,1712827362127
40.46509666666667,22.852275000000002,3.724,,1712827362127
,,3.724,20.0,1712827362194
,,3.696,20.0,1712827362262
,,3.696,20.0,1712827362330
,,3.642,20.0,1712827362399
,,3.614,20.0,1712827362471
,,3.614,20.0,1712827362561
,,3.614,20.0,1712827362601
,,3.614,20.0,1712827362668
,,3.614,20.0,1712827362736
,,3.614,20.0,1712827362807
,,3.614,20.0,1712827362875
,,3.614,20.0,1712827363009
,,3.614,20.0,1712827363080
,,3.587,20.0,1712827363147
40.46509666666667,22.852276666666665,3.587,,1712827363147
,,3.614,20.0,1712827363214
,,3.642,20.0,1712827363285
,,3.642,20.0,1712827363419
,,3.669,20.0,1712827363488
,,3.642,20.0,1712827363580
,,3.642,20.0,1712827363696
,,3.642,20.0,1712827363758
,,3.642,20.0,1712827363845
,,3.642,20.0,1712827363896
,,3.642,20.0,1712827363962
,,3.642,20.0,1712827364029
,,3.642,20.0,1712827364119
,,3.642,20.0,1712827364166
40.46509833333334,22.852276666666665,3.642,,1712827364166
,,3.614,20.0,1712827364236
,,3.614,20.0,1712827364319
,,3.614,20.0,1712827364406
,,3.614,20.0,1712827364439
,,3.614,20.0,1712827364626
,,3.614,20.0,1712827364641
,,3.614,20.0,1712827364717
,,3.614,20.0,1712827364827
,,3.614,20.0,1712827364849
,,3.614,20.0,1712827364923
,,3.614,20.0,1712827365032
,,3.614,20.0,1712827365050
,,3.642,20.0,1712827365129
40.4651,22.852275000000002,3.642,,1712827365129
,,3.642,20.0,1712827365235
,,3.642,20.0,1712827365269
,,3.614,20.0,1712827365354
,,3.587,20.0,1712827365389
,,3.587,20.0,1712827365633
,,3.587,20.0,1712827365747
,,3.587,20.0,1712827365866
,,3.587,20.0,1712827365954
,,3.587,20.0,1712827366001
,,3.587,20.0,1712827366106
,,3.587,20.0,1712827366138
40.46510166666667,22.852273333333333,3.587,,1712827366138
,,3.587,20.0,1712827366250
,,3.587,20.0,1712827366281
,,3.587,20.0,1712827366366
,,3.614,20.0,1712827366409
,,3.614,20.0,1712827366479
,,3.614,20.0,1712827366547
,,3.614,20.0,1712827366623
,,3.614,20.0,1712827366769
,,3.614,20.0,1712827366772
,,3.614,20.0,1712827366818
,,3.614,20.0,1712827366953
,,3.614,20.0,1712827367181
40.465105,22.852275000000002,3.614,,1712827367181
,,3.614,20.0,1712827367250
,,3.614,20.0,1712827367296
,,3.587,20.0,1712827367361
,,3.587,20.0,1712827367434
,,3.587,20.0,1712827367529
,,3.587,20.0,1712827367565
,,3.587,20.0,1712827367668
,,3.587,20.0,1712827367799
,,3.587,20.0,1712827367839
,,3.587,20.0,1712827367943
,,3.587,20.0,1712827367973
,,3.614,20.0,1712827368111
40.46510833333333,22.852275000000002,3.614,,1712827368111
,,3.614,20.0,1712827368204
,,3.614,20.0,1712827368245
,,3.614,20.0,1712827368388
,,3.614,20.0,1712827368514
,,3.614,20.0,1712827368525
,,3.614,20.0,1712827368614
,,3.614,20.0,1712827368652
,,3.614,20.0,1712827368759
,,3.614,20.0,1712827368790
,,3.614,20.0,1712827368892
,,3.614,20.0,1712827368925
,,3.614,20.0,1712827369023
,,3.614,20.0,1712827369089
,,3.587,20.0,1712827369130
40.465111666666665,22.852275000000002,3.587,,1712827369130
,,3.587,20.0,1712827369220
,,3.587,20.0,1712827369361
,,3.587,20.0,1712827369367
,,3.587,20.0,1712827369583
,,3.587,20.0,1712827369810
,,3.587,20.0,1712827369818
,,3.587,20.0,1712827370217
,,3.614,20.0,1712827370375
40.465115,22.852273333333333,3.614,,1712827370375
,,3.587,20.0,1712827370607
,,3.587,20.0,1712827370613
,,3.587,20.0,1712827370913
,,3.587,20.0,1712827370918
,,3.614,20.0,1712827371222
,,3.614,20.0,1712827371230
,,3.614,20.0,1712827371234
,,3.614,20.0,1712827371300
40.46511666666667,22.852273333333333,3.614,,1712827371300
,,3.614,20.0,1712827371371
,,3.614,20.0,1712827371688
,,3.614,20.0,1712827371702
,,3.614,20.0,1712827371704
,,3.614,20.0,1712827371705
,,3.614,20.0,1712827371815
,,3.614,20.0,1712827371850
,,3.614,20.0,1712827371918
,,3.614,20.0,1712827371985
,,3.614,20.0,1712827372053
,,3.587,20.0,1712827372138
40.46511833333333,22.852275000000002,3.587,,1712827372138
,,3.587,20.0,1712827372191
,,3.587,20.0,1712827372260
,,3.587,20.0,1712827372327
,,3.587,20.0,1712827372505
,,3.587,20.0,1712827372529
,,3.587,20.0,1712827372629
,,3.587,20.0,1712827372769
,,3.587,20.0,1712827372801
,,3.587,20.0,1712827372914
,,3.587,20.0,1712827372937
,,3.587,20.0,1712827373027
,,3.587,20.0,1712827373072
,,3.587,20.0,1712827373143
40.46512333333333,22.852273333333333,3.587,,1712827373143
,,3.587,20.0,1712827373208
,,3.587,20.0,1712827373325
,,3.587,20.0,1712827373349
,,3.587,20.0,1712827373448
,,3.587,20.0,1712827373482
,,3.587,20.0,1712827373585
,,3.587,20.0,1712827373618
,,3.614,20.0,1712827373721
,,3.614,20.0,1712827373850
,,3.614,20.0,1712827373890
,,3.614,20.0,1712827373997
,,3.614,20.0,1712827374114
,,3.614,20.0,1712827374163
40.46512833333334,22.852273333333333,3.614,,1712827374163
,,3.614,20.0,1712827374233
,,3.614,20.0,1712827374299
,,3.614,20.0,1712827374377
,,3.614,20.0,1712827374444
,,3.614,20.0,1712827374555
,,3.614,20.0,1712827374571
,,3.614,20.0,1712827374656
,,3.587,20.0,1712827374809
,,3.614,20.0,1712827374946
,,3.587,20.0,1712827375116
40.46513166666667,22.852273333333333,3.587,,1712827375116
,,3.587,20.0,1712827375271
,,3.587,20.0,1712827375316
,,3.587,20.0,1712827375422
,,3.587,20.0,1712827375455
,,3.587,20.0,1712827375560
,,3.587,20.0,1712827375589
,,3.587,20.0,1712827375724
,,3.587,20.0,1712827375797
,,3.587,20.0,1712827375882
,,3.587,20.0,1712827375962
,,3.587,20.0,1712827376064
,,3.587,20.0,1712827376167
40.465135000000004,22.85227166666667,3.587,,1712827376167
,,3.587,20.0,1712827376200
,,3.587,20.0,1712827376337
,,3.587,20.0,1712827376444
,,3.587,20.0,1712827376474
,,3.614,20.0,1712827376578
,,3.614,20.0,1712827376610
,,3.559,20.0,1712827376704
,,3.559,20.0,1712827376747
,,3.559,20.0,1712827376815
,,3.559,20.0,1712827376886
,,3.559,20.0,1712827376959
,,3.559,20.0,1712827377114
,,3.559,20.0,1712827377117
,,3.559,20.0,1712827377152
40.465138333333336,22.852269999999997,3.559,,1712827377152
,,3.559,20.0,1712827377288
,,3.559,20.0,1712827377424
,,3.559,20.0,1712827377522
,,3.559,20.0,1712827377665
,,3.559,20.0,1712827377697
,,3.559,20.0,1712827377915
,,3.559,20.0,1712827377970
,,3.559,20.0,1712827378039
,,3.559,20.0,1712827378105
40.46514166666667,22.852268333333335,3.559,,1712827378105
,,3.587,20.0,1712827378182
,,3.587,20.0,1712827378343
,,3.587,20.0,1712827378352
,,3.587,20.0,1712827378479
,,3.587,20.0,1712827378512
,,3.587,20.0,1712827378614
,,3.587,20.0,1712827378649
,,3.587,20.0,1712827378716
,,3.587,20.0,1712827378788
,,3.587,20.0,1712827378853
,,3.587,20.0,1712827378954
,,3.559,20.0,1712827378989
,,3.559,20.0,1712827379125
40.46514666666667,22.852266666666665,3.559,,1712827379125
,,3.559,20.0,1712827379260
,,3.559,20.0,1712827379397
,,3.559,20.0,1712827379501
,,3.559,20.0,1712827379536
,,3.559,20.0,1712827379639
,,3.559,20.0,1712827379778
,,3.559,20.0,1712827379907
,,3.559,20.0,1712827379941
,,3.559,20.0,1712827380163
40.46514833333333,22.852266666666665,3.559,,1712827380163
,,3.559,20.0,1712827380288
,,3.559,20.0,1712827380297
,,3.559,20.0,1712827380394
,,3.559,20.0,1712827380521
,,3.532,20.0,1712827380555
,,3.532,20.0,1712827380694
,,3.559,20.0,1712827380757
,,3.532,20.0,1712827380901
,,3.532,20.0,1712827380905
,,3.532,20.0,1712827381004
,,3.532,20.0,1712827381028
,,3.532,20.0,1712827381128
40.46515333333333,22.852266666666665,3.532,,1712827381128
,,3.532,20.0,1712827381164
,,3.532,20.0,1712827381300
,,3.532,20.0,1712827381422
,,3.559,20.0,1712827383150
,,3.559,20.0,1712827383165
,,3.559,20.0,1712827383876
,,3.559,20.0,1712827383882
,,3.559,20.0,1712827383889
,,3.559,20.0,1712827383897
,,3.559,20.0,1712827383901
,,3.559,20.0,1712827383905
,,3.559,20.0,1712827383910
,,3.559,20.0,1712827383911
40.46516,22.852265000000003,3.559,,1712827383911
,,3.559,20.0,1712827383912
,,3.559,20.0,1712827383966
,,3.559,20.0,1712827384098
40.46516333333333,22.852263333333333,3.559,,1712827384098
,,3.559,20.0,1712827384172
,,3.559,20.0,1712827384285
,,3.559,20.0,1712827384301
,,3.559,20.0,1712827384460
,,3.532,20.0,1712827384506
,,3.532,20.0,1712827384575
,,3.532,20.0,1712827384643
,,3.532,20.0,1712827384748
,,3.532,20.0,1712827384780
,,3.532,20.0,1712827384894
,,3.532,20.0,1712827384914
,,3.532,20.0,1712827385012
,,3.532,20.0,1712827385156
40.46516666666666,22.852261666666664,3.532,,1712827385156
,,3.532,20.0,1712827385186
,,3.532,20.0,1712827385323
,,3.559,20.0,1712827385446
,,3.559,20.0,1712827386431
,,3.559,20.0,1712827386442
,,3.559,20.0,1712827386445
,,3.559,20.0,1712827386449
,,3.559,20.0,1712827386452
,,3.559,20.0,1712827386455
,,3.559,20.0,1712827386459
,,3.559,20.0,1712827386461
,,3.559,20.0,1712827386464
40.46517166666667,22.85226,3.559,,1712827386464
,,3.559,20.0,1712827386524
,,3.559,20.0,1712827386591
,,3.532,20.0,1712827386657
,,3.532,20.0,1712827386725
,,3.532,20.0,1712827386839
,,3.532,20.0,1712827386861
,,3.532,20.0,1712827386938
,,3.532,20.0,1712827387201
40.46517666666667,22.85225666666667,3.532,,1712827387201
,,3.532,20.0,1712827387339
,,3.532,20.0,1712827387423
,,3.532,20.0,1712827387475
,,3.532,20.0,1712827387542
,,3.532,20.0,1712827387610
,,3.532,20.0,1712827387694
,,3.532,20.0,1712827387755
,,3.559,20.0,1712827387821
,,3.532,20.0,1712827387916
,,3.532,20.0,1712827387949
,,3.532,20.0,1712827388052
,,3.559,20.0,1712827388085
,,3.559,20.0,1712827388174
40.465180000000004,22.85225666666667,3.559,,1712827388174
,,3.559,20.0,1712827388222
,,3.559,20.0,1712827388289
,,3.559,20.0,1712827388435
,,3.559,20.0,1712827388582
,,3.559,20.0,1712827388731
,,3.559,20.0,1712827388765
,,3.559,20.0,1712827388870
,,3.559,20.0,1712827388902
,,3.559,20.0,1712827388995
,,3.559,20.0,1712827390224
,,3.559,20.0,1712827390230
,,3.559,20.0,1712827391449
,,3.532,20.0,1712827391453
,,3.532,20.0,1712827391456
,,3.532,20.0,1712827391458
,,3.532,20.0,1712827391460
,,3.532,20.0,1712827391462
,,3.532,20.0,1712827391465
,,3.532,20.0,1712827391467
40.46518833333334,22.852255,3.532,,1712827391467
,,3.559,20.0,1712827391474
40.46519333333333,22.852253333333337,3.559,,1712827391474
,,3.559,20.0,1712827391544
,,3.559,20.0,1712827391674
,,3.559,20.0,1712827391859
,,3.559,20.0,1712827391959
,,3.559,20.0,1712827392063
,,3.559,20.0,1712827392084
,,3.559,20.0,1712827392162
40.465196666666664,22.852251666666668,3.559,,1712827392162
,,3.559,20.0,1712827392220
,,3.559,20.0,1712827392363
,,3.559,20.0,1712827392492
,,3.559,20.0,1712827392578
,,3.559,20.0,1712827392682
,,3.559,20.0,1712827392695
,,3.559,20.0,1712827392780
,,3.559,20.0,1712827392899
,,3.559,20.0,1712827392985
,,3.559,20.0,1712827393034
,,3.559,20.0,1712827393293
40.465199999999996,22.852250000000005,3.559,,1712827393293
,,3.559,20.0,1712827393312
,,3.559,20.0,1712827393314
,,3.559,20.0,1712827394522
,,3.532,20.0,1712827394527
,,3.532,20.0,1712827394533
,,3.532,20.0,1712827394538
,,3.532,20.0,1712827394548
,,3.532,20.0,1712827394551
,,3.559,20.0,1712827394553
,,3.559,20.0,1712827394556
,,3.559,20.0,1712827394557
40.465203333333335,22.852250000000005,3.559,,1712827394557
,,3.559,20.0,1712827394642
,,3.559,20.0,1712827394680
,,3.559,20.0,1712827394954
,,3.559,20.0,1712827395095
40.46520666666667,22.852248333333332,3.559,,1712827395095
,,3.559,20.0,1712827395162
,,3.559,20.0,1712827395342
,,3.559,20.0,1712827395346
,,3.559,20.0,1712827395360
,,3.559,20.0,1712827395439
,,3.559,20.0,1712827395544
,,3.532,20.0,1712827395564
,,3.559,20.0,1712827395663
,,3.532,20.0,1712827395701
,,3.532,20.0,1712827395802
,,3.532,20.0,1712827395837
,,3.532,20.0,1712827395942
,,3.532,20.0,1712827395977
,,3.532,20.0,1712827396110
40.46521,22.852246666666662,3.532,,1712827396110
,,3.505,20.0,1712827396178
,,3.532,20.0,1712827396246
,,3.532,20.0,1712827396325
,,3.532,20.0,1712827396494
,,3.532,20.0,1712827396547
,,3.532,20.0,1712827396615
,,3.532,20.0,1712827396632
,,3.532,20.0,1712827396663
,,3.532,20.0,1712827396790
,,3.532,20.0,1712827396794
,,3.532,20.0,1712827397185
,,3.532,20.0,1712827397191
,,3.532,20.0,1712827397492
,,3.532,20.0,1712827397498
40.46521333333333,22.852245,3.532,,1712827397498
,,3.532,20.0,1712827397696
,,3.532,20.0,1712827397707
,,3.505,20.0,1712827397710
,,3.505,20.0,1712827397741
,,3.505,20.0,1712827397843
,,3.505,20.0,1712827398209
,,3.532,20.0,1712827398414
,,3.505,20.0,1712827398427
40.46521666666667,22.852245,3.505,,1712827398427
,,3.505,20.0,1712827398719
,,3.505,20.0,1712827398724
,,3.505,20.0,1712827398734
,,3.505,20.0,1712827398756
,,3.505,20.0,1712827398760
,,3.505,20.0,1712827398764
,,3.505,20.0,1712827398768
,,3.505,20.0,1712827398829
,,3.505,20.0,1712827399046
,,3.505,20.0,1712827399122
40.46522,22.85224333333333,3.505,,1712827399122
,,3.505,20.0,1712827399270
,,3.505,20.0,1712827399303
,,3.505,20.0,1712827399443
,,3.505,20.0,1712827399545
,,3.505,20.0,1712827399577
,,3.505,20.0,1712827399681
,,3.505,20.0,1712827399714
,,3.505,20.0,1712827399800
